"","TCF4","PTEN","MECP2","baseMean","Chr","Start","End","Strand","Length","Symbol","EntrezID","zscore","pvalue","padj"
"ENSMUSG00000079481",1.74733023585656,-1.07767280122352,0.957977062038435,1759.13113132834,"chrX",101849385,102092055,"+",16952,"Nhsl2",100042480,0.72803485952169,0.370952102541039,0.806337346358107
"ENSMUSG00000058587",0.291379321447813,2.89661290379575,0.594917941445268,875.845095780707,"chr9",75497796,75559657,"-",3578,"Tmod3",50875,0.728021401019324,0.370970991679784,0.806337346358107
"ENSMUSG00000045140",-3.03178455230538,-0.392361128964299,-0.358702942758593,109.594626747011,"chr11",84876315,84880285,"-",2733,"Pigw",70325,0.728009557128776,0.370980436249157,0.806337346358107
"ENSMUSG00000037110",1.37503558895914,-2.05834599370586,0.348924495691043,1029.809922147,"chr2",146239879,146512026,"-",18352,"Ralgapa2",241694,0.727905144165473,0.371098268495615,0.806480868538279
"ENSMUSG00000036890",-0.0561208341410538,-2.26103608197206,1.46412955444642,1421.48356364359,"chr2",44564412,44927657,"-",7928,"Gtdc1",227835,0.727708920553545,0.371294355745446,0.806512313692557
"ENSMUSG00000038352",-0.205044523728726,-2.12856954321168,-1.44735265349493,46.2879294923031,"chr11",97989578,97996181,"-",2073,"Arl5c",217151,0.727647384613452,0.371363615920846,0.806512313692557
"ENSMUSG00000052997",-2.18735168813316,1.07224870993834,-0.521304342634392,2789.4853100077,"chr7",34140688,34169599,"-",6033,"Uba2",50995,0.727635456608959,0.371376208680009,0.806512313692557
"ENSMUSG00000006720",0.314538963385713,-2.65515379916733,-0.810926812866473,202.486278895107,"chr13",21945094,21960779,"+",3513,"Zfp184",193452,0.727580576524009,0.371437373510232,0.806512313692557
"ENSMUSG00000037737",-2.23762526739102,-1.1215294717005,0.421181002976699,22.737440332979,"chr3",30597073,30599939,"-",1961,"Actrt3",76652,0.727525952770085,0.371495390150663,0.806512313692557
"ENSMUSG00000028082",0.784044750728662,0.851909449114216,2.14437988550734,826.201400292648,"chr3",85971109,86130526,"+",8888,"Sh3d19",27059,0.727525633934555,0.371495839892062,0.806512313692557
"ENSMUSG00000024807",2.4003085120027,-0.512101405135693,0.867829895753981,1180.19165880729,"chr19",6046576,6053712,"+",4772,"Syvn1",74126,0.727507491191584,0.371516527996402,0.806512313692557
"ENSMUSG00000029246",1.40932860134585,-1.68125861197243,-0.689310402044594,500.249932773975,"chr5",76913249,76951578,"-",4421,"Ppat",231327,0.727441635246327,0.371583539464808,0.806512313692557
"ENSMUSG00000027796",1.52595765871523,-0.0776592783202217,2.17617191448632,439.958938747996,"chr3",54755582,54801257,"+",5368,"Smad9",55994,0.727420703635348,0.371602428603553,0.806512313692557
"ENSMUSG00000090626",2.03788220911654,-1.71880447730837,0.0229660469454742,186.352501219261,"chr9",72450394,72492212,"-",8798,"Tex9",21778,0.727394507684897,0.371630762311671,0.806512313692557
"ENSMUSG00000059645",0.252209668262151,2.47472376706256,-1.05087519050232,7.3261987434055,"chr5",26257691,26264308,"+",2995,"Gm7361",664837,0.727039609022708,0.371998650775804,0.807198187307107
"ENSMUSG00000035107",1.18179394858049,1.43545319624207,1.15992064283468,857.360536286524,"chr16",58408443,58469727,"+",8401,"Dcbld2",73379,0.726916279659431,0.372131324488419,0.80727219400036
"ENSMUSG00000059939",0.876600662686378,-2.48102812996745,-0.419025442603681,402.547455672924,"chr4",156109982,156127265,"+",3695,"9430015G10Rik",230996,0.726817446454022,0.37222397121655,0.80727219400036
"ENSMUSG00000029050",3.60151514084354,-0.163534454794359,-0.0115952100703763,4536.1590051129,"chr4",155154075,155222592,"-",5562,"Ski",20481,0.726815631736424,0.372224870699348,0.80727219400036
"ENSMUSG00000032264",-1.48695328373158,-1.19534909441786,1.09425994025149,430.928173756869,"chr9",49055581,49078772,"+",2895,"Zw10",26951,0.726799757046724,0.372240161906904,0.80727219400036
"ENSMUSG00000053600",-2.11964736686961,0.731262531884634,-0.923864238579585,136.504171867015,"chr17",32965814,32979233,"+",2376,"Zfp472",224691,0.726455621439909,0.372606701146841,0.807852406733296
"ENSMUSG00000026426",2.21130512832839,-1.03316804825149,-0.530257705288273,6038.48530002382,"chr1",135146824,135156269,"+",2299,"Arl8a",68724,0.726447296921657,0.372614346750618,0.807852406733296
"ENSMUSG00000050812",0.165401446729532,2.26148221173508,1.347614827398,3580.51273002333,"chr4",58798911,58912749,"-",11447,"AI314180",230249,0.726402572289539,0.372663368563076,0.807852406733296
"ENSMUSG00000018509",0.254627355771319,-3.17980429921906,-0.339755873362273,625.229444926017,"chr11",62524946,62539261,"-",1811,"Cenpv",73139,0.726342728488845,0.372739374859456,0.807904681496153
"ENSMUSG00000014767",2.24371776634324,-1.40852509881194,-0.121230693549438,778.074714697105,"chr17",15499888,15528379,"+",13399,"Tbp",21374,0.726205324966015,0.372873397796267,0.807987747629664
"ENSMUSG00000059708",0.699335801557509,-2.81915581185016,-0.254939279493148,591.089549828515,"chrX",36608314,36645395,"-",6003,"Akap17b",338351,0.726197113928246,0.372881493141444,0.807987747629664
"ENSMUSG00000034773",-2.21277229634284,0.865735008118724,-0.692547154153727,23.4964048013458,"chr11",102248882,102265187,"+",3032,"BC030867",217216,0.725739768936758,0.373366764110636,0.808773692293042
"ENSMUSG00000037470",1.46931221877154,1.30485334970829,-0.996813636685161,2031.11076023019,"chr1",36140027,36244720,"-",12853,"Uggt1",320011,0.725725286403496,0.373384753766584,0.808773692293042
"ENSMUSG00000014763",-0.0837133948190128,-2.56489903670068,-1.1223048644769,2038.40742753075,"chr17",15396246,15433580,"+",4518,"Fam120b",67544,0.725713371978482,0.37340004497414,0.808773692293042
"ENSMUSG00000053368",3.39655544830404,-0.20047580381924,-0.173528359196567,34.0916131190034,"chr5",150018675,150082184,"+",5690,"Rxfp2",140498,0.725644535530347,0.373471553856533,0.808816055361296
"ENSMUSG00000013858",0.982280682592707,2.46835668548868,0.31863363071062,2337.51331222805,"chr10",79974948,79984330,"-",4663,"Tmem259",216157,0.725396541933738,0.37373105464358,0.80926547840694
"ENSMUSG00000002221",2.65201250609672,-1.11189603895671,0.00487947003226319,1237.40185463492,"chr5",27740080,27791691,"-",10271,"Paxip1",55982,0.72530359167612,0.373835844389476,0.80937981661796
"ENSMUSG00000029175",-0.232854597912703,2.33634721354511,-1.19905233071074,872.085433530707,"chr5",30647933,30659729,"+",8495,"Slc35f6",74919,0.725200847785313,0.373931189566,0.809473677746531
"ENSMUSG00000032777",2.89921640062451,-0.387559888616385,-0.481177776274848,3928.97983819063,"chr7",125640954,125707780,"-",12018,"Gtf3c1",233863,0.725143098006553,0.373994603103216,0.809498397847069
"ENSMUSG00000028522",-0.161223602522818,-2.23590777669716,1.37025050548335,1123.49675930007,"chr4",103114390,103165754,"+",12513,"Mier1",71148,0.725032981757863,0.374122329660445,0.809662295035234
"ENSMUSG00000032299",-2.20026040372913,0.897816476437195,0.668302709786263,713.609107203931,"chr9",57155041,57158299,"-",824,"Commd4",66199,0.724840090043147,0.374324713289858,0.809952977086813
"ENSMUSG00000030621",-0.21002658804674,-1.20177625177291,2.35441817965186,1058.14209918045,"chr7",89632392,89854359,"+",14624,"Me3",109264,0.724809573139836,0.374360692601754,0.809952977086813
"ENSMUSG00000003848",-1.53864387030681,-1.34908772710015,0.876998442381338,596.168973712761,"chr8",107412486,107425051,"-",3486,"Nob1",67619,0.724522633966015,0.374648527096919,0.810363148747125
"ENSMUSG00000000743",-1.74525625795696,1.4810569719789,-0.538364352026797,1950.79843955421,"chr8",123204264,123212763,"-",3272,"Chmp1a",234852,0.724512538452764,0.374654373735102,0.810363148747125
"ENSMUSG00000020829",0.624583122933563,2.50430653567181,-0.635323167898711,421.152743527372,"chr11",78465697,78472059,"+",3080,"Slc46a1",52466,0.724423096223059,0.374743422532044,0.810398981106336
"ENSMUSG00000052934",1.05700243810463,0.905566378413111,1.80121325582493,2746.61688601274,"chr8",121549440,121578806,"-",5482,"Fbxo31",76454,0.724340197546043,0.374830672363391,0.810398981106336
"ENSMUSG00000026638",0.725920698228011,-1.83757697016087,-1.20024605323832,23.585066660983,"chr1",193153111,193172023,"+",7069,"Irf6",54139,0.724332816947408,0.374840116932764,0.810398981106336
"ENSMUSG00000028294",1.59188609988169,-1.50398989151284,-0.66705954373692,71.3206390461678,"chr4",34688559,34730206,"-",2484,"Cfap206",69329,0.724177281383783,0.374997526422307,0.810398981106336
"ENSMUSG00000032415",0.717003067746198,-2.27397573702477,-0.771943940725325,77.2079183185577,"chr9",86307306,86464950,"-",1790,"Ube2cbp",70348,0.72417482001735,0.375000224870699,0.810398981106336
"ENSMUSG00000037446",0.0337674909133093,-2.73896783609133,-0.990093249392338,5.10773452158803,"chr17",28351515,28365182,"-",6194,"Tulp1",22157,0.724156697165738,0.37502406116483,0.810398981106336
"ENSMUSG00000024592",-2.61215982446835,0.463460743624454,-0.687124260626693,300.95720660571,"chr18",56955833,56975368,"-",3233,"C330018D20Rik",77422,0.724140579917692,0.375035304699798,0.810398981106336
"ENSMUSG00000028100",-3.14490197083243,0.481975033103785,0.135295628878428,118.712583458639,"chr3",96706067,96708562,"-",2239,"Nudt17",78373,0.72403046076446,0.375140544187092,0.81046069875161
"ENSMUSG00000053801",-2.0710145354208,1.01454074419462,-0.676491715539386,455.077069968867,"chr7",45825223,45830944,"-",2057,"Grwd1",101612,0.72400628178555,0.375167978412413,0.81046069875161
"ENSMUSG00000029772",2.26630442295625,0.639827915160899,-0.855103381036767,3628.85965715953,"chr6",29768011,29912310,"+",18255,"Ahcyl2",74340,0.723850151646382,0.375328086350349,0.810480136790164
"ENSMUSG00000047992",-0.63162127480639,-1.36527817234435,1.76395808766052,100.588331373144,"chr18",84720019,84740436,"+",2662,"Fam69c",240479,0.723777370035704,0.375410838767709,0.810480136790164
"ENSMUSG00000075289",-0.452187058657154,3.1574942797119,-0.150740337002787,181.326722263812,"chr19",4164324,4175479,"-",3968,"Carns1",107239,0.723693488847479,0.375500787047448,0.810480136790164
"ENSMUSG00000031129",-0.413953496360419,2.42404868473859,-0.92217728043053,432.7922510623,"chr9",94669909,95230445,"+",5679,"Slc9a9",331004,0.723646874771795,0.375545311445919,0.810480136790164
"ENSMUSG00000042225",2.30934781794853,1.13935773667438,-0.311340324525651,130.137781619737,"chrX",142851146,142966728,"-",5437,"Ammecr1",56068,0.723621166830587,0.375572745671239,0.810480136790164
"ENSMUSG00000030551",1.47396384081851,1.1734472565294,1.11253436603446,1124.64963164168,"chr7",70351944,70366735,"-",8625,"Nr2f2",11819,0.723601841807373,0.375594333258376,0.810480136790164
"ENSMUSG00000018678",2.52800032705272,0.984719605993241,0.246835612120133,473.480706309257,"chr11",96953341,96982959,"-",3414,"Sp2",78912,0.723526802011665,0.375671688778952,0.810480136790164
"ENSMUSG00000022792",-3.13628294208248,0.262824218967266,0.360409675648089,346.625546983357,"chr16",16302965,16309640,"+",3149,"Yars2",70120,0.723519352563475,0.375680683606926,0.810480136790164
"ENSMUSG00000017716",1.37960524054185,1.66745368135548,-0.712452342681273,53.1615269297655,"chr11",117849251,117855743,"+",3402,"Birc5",11799,0.723518280208629,0.375682932313919,0.810480136790164
"ENSMUSG00000046814",-1.14708741856851,1.93286359687065,-0.679375756599848,11.7550986719625,"chr2",119167773,119172390,"+",645,"Gchfr",320415,0.723482774602828,0.375723858781201,0.810480136790164
"ENSMUSG00000032101",0.333974105862667,-2.42999363520526,0.995206679688409,1559.67827015808,"chr9",35536647,35558528,"-",6934,"Ddx25",30959,0.723453454584809,0.37575174274792,0.810480136790164
"ENSMUSG00000042851",2.05644631646995,-1.34385918644772,0.358606076626661,591.9184121846,"chr2",128967402,129018563,"+",5668,"Zc3h6",78751,0.723402870769974,0.375801664043175,0.810480136790164
"ENSMUSG00000020335",-1.11919550945693,-1.95916943300078,0.679619220645359,122.919664335447,"chr11",50921823,50931633,"-",2888,"Zfp354b",27274,0.723224389392637,0.375991005172026,0.810776171679124
"ENSMUSG00000054986",-1.35490401180781,-1.90724045180892,-0.494151602300147,46.7804747241655,"chr11",4064841,4077736,"+",2784,"Sec14l3",380683,0.72289951493768,0.376327861479649,0.811316149095809
"ENSMUSG00000057561",-2.05642147019424,0.810540912141065,0.889145188323713,1271.70597337012,"chr18",46597704,46610225,"+",2879,"Eif1a",13664,0.722863239008391,0.376366539239937,0.811316149095809
"ENSMUSG00000028874",-0.301533090084819,2.94024045751955,-0.513837842075701,4.10611322851042,"chr4",132974095,133001910,"+",3863,"Fgr",14191,0.722767748934471,0.376461884416461,0.811316149095809
"ENSMUSG00000059981",2.69150354209062,-0.959986289221008,0.104089999312194,4243.6816016436,"chr7",126865678,126884703,"-",9247,"Taok2",381921,0.722761675391264,0.376466831571846,0.811316149095809
"ENSMUSG00000041037",2.2073783897785,0.0946243824449933,1.45340400018601,3231.59207520471,"chr7",24530689,24538600,"+",6083,"Irgq",210146,0.722728370322391,0.376503260625141,0.811316149095809
"ENSMUSG00000007021",-0.154271733804934,-2.17362860581193,-1.42724714363382,3787.37988699292,"chr17",24685092,24689955,"-",2071,"Syngr3",20974,0.72267847010051,0.376554081403193,0.811316149095809
"ENSMUSG00000039519",-2.34295611232699,0.71878257807172,-0.691632505738197,322.191454534527,"chr3",18071950,18243338,"-",2166,"Cyp7b1",13123,0.722336623486078,0.376921520125928,0.811875413669233
"ENSMUSG00000028010",2.05742620393901,0.870973067799176,0.824752939148431,284.373205467995,"chr3",129824912,129831396,"-",1714,"Gar1",68147,0.722294479755009,0.376965145041601,0.811875413669233
"ENSMUSG00000007338",-1.50588736958354,1.23645658840979,-1.0107894765406,1001.17514769995,"chr19",6053630,6057751,"-",1722,"Mrpl49",18120,0.722290866244249,0.376970092196987,0.811875413669233
"ENSMUSG00000028978",-0.132918337466003,3.0303599436778,-0.589520057422399,161.314599794652,"chr5",24364810,24384474,"+",4132,"Nos3",18127,0.722226376995193,0.377036204182595,0.811905485880888
"ENSMUSG00000025265",2.68114380748596,-0.27486060233733,-0.79638584618347,557.520715162004,"chrX",151046150,151089521,"+",4931,"Fgd1",14163,0.72214784147001,0.377109062289184,0.811950074786378
"ENSMUSG00000049409",2.1542166785386,1.39497273534629,0.202852104148763,23.8565338228324,"chr6",87578591,87590743,"-",4230,"Prokr1",58182,0.722080726815794,0.377185518326962,0.812002396962455
"ENSMUSG00000029173",-1.02048404968479,1.28166192216423,1.44959608195289,402.209171560322,"chr5",52640087,52669708,"-",6982,"Sepsecs",211006,0.722023094897524,0.377246233415786,0.812020822349007
"ENSMUSG00000024208",-2.90948201134618,0.51110239541982,0.330428157465027,1327.53574631897,"chr17",27122663,27133916,"-",837,"Uqcc2",67267,0.721882704564151,0.377383854283787,0.812079164480424
"ENSMUSG00000038402",-0.474168583597705,2.70886598804414,0.567762466647244,88.3696512815119,"chr13",31625816,31631403,"+",2363,"Foxf2",14238,0.721841226577286,0.377421182819879,0.812079164480424
"ENSMUSG00000028896",-1.99159466748189,1.68765714054419,-0.0711834774462544,293.657784237955,"chr4",132331919,132353605,"-",3848,"Rcc1",100088,0.72177160721524,0.377490892736676,0.812079164480424
"ENSMUSG00000039968",0.550895799307487,-1.74317955975467,1.45604913317613,845.359764427452,"chr5",20893028,20956398,"-",12676,"Rsbn1l",242860,0.721711795029462,0.377547110411513,0.812079164480424
"ENSMUSG00000026321",0.080983200311031,3.25052199626852,-0.41840719386518,126.878038380693,"chr1",105780718,105847981,"+",5985,"Tnfrsf11a",21934,0.721670976020259,0.377587587137396,0.812079164480424
"ENSMUSG00000029840",-0.704541626107391,2.52827360220206,-0.516630129098754,10132.118227068,"chr6",35508906,35539888,"-",3960,"Mtpn",14489,0.721581095470473,0.37769642455588,0.812079164480424
"ENSMUSG00000060591",1.25337943996478,2.36029503367132,-0.135594139865792,173.949847396727,"chr7",140954837,140955987,"-",655,"Ifitm2",80876,0.721547081089844,0.377727906453789,0.812079164480424
"ENSMUSG00000052584",-1.50351793933366,-1.88469290452827,0.361050353286645,1465.21461844677,"chr14",76532814,76556687,"-",763,"Serp2",72661,0.721545653811982,0.377730604902181,0.812079164480424
"ENSMUSG00000021647",1.41102960922611,-0.262570372953902,-2.07504892129524,261.862876871758,"chr13",99898484,99900683,"-",874,"Cartpt",27220,0.72142781783961,0.377859680683607,0.812079164480424
"ENSMUSG00000027947",1.16436414570594,1.94771329620172,-0.636520540715196,144.496143026047,"chr3",89864059,89913196,"-",8642,"Il6ra",16194,0.721418018116998,0.377868225770182,0.812079164480424
"ENSMUSG00000024976",1.34242999199697,-0.997148973516255,1.4088585995123,2776.40481668887,"chr19",53944306,54033268,"+",4203,"Shoc2",56392,0.721387145735998,0.377895659995503,0.812079164480424
"ENSMUSG00000024270",1.95238640374621,-1.2357843164273,-0.560231212680725,1844.44597396852,"chr18",24579881,24603817,"-",4073,"Slc39a6",106957,0.721380288321436,0.377899257926692,0.812079164480424
"ENSMUSG00000020362",0.633111407788893,-2.1086983126924,1.00575959071793,1749.87101667559,"chr11",49671503,49712723,"-",6610,"Cnot6",104625,0.721220050209216,0.378085001124354,0.812366185827361
"ENSMUSG00000029392",-1.85623794345695,0.631406948779314,-1.25918430425856,1078.1165264975,"chr5",124493080,124531391,"-",2463,"Rilpl1",75695,0.721077615067947,0.378221272768158,0.8125468463816
"ENSMUSG00000017491",0.560787052187423,-2.48978937057645,0.695529378827532,482.853482371201,"chr14",16430842,16575472,"-",3034,"Rarb",218772,0.720938397653872,0.378356644929166,0.81272552495891
"ENSMUSG00000028081",-1.89926028259828,-0.236315310024916,1.60958146119481,6557.03692510136,"chr3",86137940,86142702,"-",977,"Rps3a1",20091,0.72075581105975,0.378534292781651,0.81278963872923
"ENSMUSG00000031355",2.38127090632491,-0.948032754226117,-0.41584760015483,259.646950401378,"chrX",168795099,169304435,"+",12128,"Arhgap6",11856,0.720754696174798,0.378535192264448,0.81278963872923
"ENSMUSG00000039850",3.00014061564836,0.0485240126636386,-0.69629837272591,805.095559374566,"chr11",119491347,119511437,"+",6138,"Endov",338371,0.720718465584808,0.378575219248932,0.81278963872923
"ENSMUSG00000044681",0.796950239616153,1.83183564402423,-1.11605987500233,24.2473121298391,"chr5",28200819,28245806,"-",5864,"Cnpy1",269637,0.720695902275333,0.378604902181246,0.81278963872923
"ENSMUSG00000028842",1.23600975426564,1.44431702719159,1.06411159487967,1308.15935382607,"chr4",126331704,126429556,"-",16571,"Ago3",214150,0.720617501514025,0.378674162356645,0.81278963872923
"ENSMUSG00000000902",0.594089723028066,1.85204330411527,-1.29801614371549,1899.9754106441,"chr10",75896769,75921617,"-",7930,"Smarcb1",20587,0.72056184389382,0.378728131324488,0.81278963872923
"ENSMUSG00000032637",2.61367047210788,-0.965097299857187,-0.165070869042287,2817.66895271666,"chr7",126491708,126503437,"-",4782,"Atxn2l",233871,0.720502082396039,0.378788396671914,0.81278963872923
"ENSMUSG00000079497",2.54130571275171,-0.309789922343848,-0.89265093639727,5.62492219566493,"chr2",29744919,29751685,"-",1091,"Gm13420",433415,0.720484363609709,0.378804137620868,0.81278963872923
"ENSMUSG00000047466",-1.43131092887294,-1.2956929718743,1.01611164951423,763.243110122323,"chr18",77633281,77714010,"-",3418,"8030462N17Rik",212163,0.720362923517111,0.378933663143692,0.81281923146257
"ENSMUSG00000052062",2.62059077363139,0.873091599886319,-0.249419172955333,152.137329368746,"chr1",61638824,62642284,"+",13153,"Pard3b",72823,0.720360228486773,0.378936811333483,0.81281923146257
"ENSMUSG00000053470",0.598234661335119,-2.27545975835704,0.869089819337117,1344.66376925117,"chr6",71588972,71632990,"-",8225,"Kdm3a",104263,0.720299162640747,0.37899302900832,0.81281923146257
"ENSMUSG00000004035",-0.587386713589055,2.74472291445673,-0.410486429559792,518.024299687195,"chr3",107926334,107931817,"-",1601,"Gstm7",68312,0.72026294710887,0.379026759613222,0.81281923146257
"ENSMUSG00000007029",1.54235897696712,0.550648636082711,1.64929976886271,1125.27173213287,"chr17",35000987,35016322,"+",5608,"Vars",22321,0.720207391445842,0.379081178322465,0.812823972634961
"ENSMUSG00000002280",-1.92047124735717,1.3980554112737,0.42293702946671,632.032417523736,"chr17",25773776,25783332,"+",3826,"Narfl",67563,0.720045022495451,0.379248931864178,0.812837141458527
"ENSMUSG00000045287",1.28717487976313,2.14880199251667,0.305474495224415,1519.473828689,"chr11",75193783,75267769,"+",3525,"Rtn4rl1",237847,0.720042651396151,0.379249381605577,0.812837141458527
"ENSMUSG00000027166",-2.56854786674291,0.714703202787904,-0.458095856838384,172.084745231128,"chr2",105966709,106003549,"-",1369,"Dnajc24",99349,0.720022551690344,0.379270519451316,0.812837141458527
"ENSMUSG00000043157",-0.784394285228808,2.23417521897573,-0.722662311233676,11.5464714642462,"chr14",61309753,61311936,"+",1482,"Arl11",219144,0.720000398581348,0.379296154711041,0.812837141458527
"ENSMUSG00000049872",-0.127488336972805,-1.91378654554839,-1.69945071712455,134.172635594667,"chr10",34091352,34096519,"-",1786,"Fam26e",103511,0.719902977306666,0.379408590060715,0.812885152527595
"ENSMUSG00000041215",2.56925486845629,-0.757087660452297,0.414301467171772,855.490800523463,"chr16",20141063,20232573,"+",6116,"Yeats2",208146,0.719887272693184,0.379422981785473,0.812885152527595
"ENSMUSG00000023391",2.31029393911894,-0.872340897234936,0.557552689139972,328.036543132226,"chr2",71543408,71546754,"-",2855,"Dlx2",13392,0.719799424887851,0.379531819203958,0.812914956113755
"ENSMUSG00000006335",-1.00047084997766,-1.05044707501361,-1.68877483942239,438.87117156726,"chr7",3620324,3629929,"-",1201,"Tfpt",69714,0.719704208073573,0.37963436024286,0.812914956113755
"ENSMUSG00000031370",1.34733449793153,2.17858579941324,-0.213694172406948,1265.99874658306,"chrX",163935443,163958661,"-",7194,"Zrsr2",22184,0.719689140258857,0.379651450416011,0.812914956113755
"ENSMUSG00000028610",2.32208756952032,-0.350694149049101,1.06664059124911,68.7294892869261,"chr4",107676290,107684230,"-",2083,"Dmrtb1",56296,0.719652159062473,0.379686979986508,0.812914956113755
"ENSMUSG00000048347",0.503999799548472,-2.58748445441052,0.647589301262668,256.720368730203,"chr18",37489465,37494505,"+",5041,"Pcdhb18",93889,0.719585041209013,0.379754441196312,0.812914956113755
"ENSMUSG00000039640",-1.38883913694962,1.88885730083052,0.461297673055339,1131.69152668046,"chr11",120484613,120489065,"+",1532,"Mrpl12",56282,0.719569752129762,0.379769282662469,0.812914956113755
"ENSMUSG00000006457",-1.31850246421129,1.46580403051241,-0.954178983032405,36.8641442372365,"chr19",4861223,4877909,"-",2894,"Actn3",11474,0.719471865647998,0.379872723184169,0.812914956113755
"ENSMUSG00000037266",0.0355480145102117,-3.32985690065397,-0.372920844872769,3180.40859882896,"chr4",134923592,134927671,"+",3349,"Rsrp1",27981,0.719441127958615,0.379906004047673,0.812914956113755
"ENSMUSG00000027297",1.12025773564387,-2.34907213698212,-0.268989186379424,245.521281659608,"chr2",119751320,119760431,"-",3594,"Ltk",17005,0.719439838344493,0.379907803013267,0.812914956113755
"ENSMUSG00000044177",2.34897347087855,-0.631893330960887,-0.757099123407678,88.8430623687097,"chr11",94235956,94246005,"-",3827,"Wfikkn2",278507,0.719371877721024,0.379984259051046,0.812914956113755
"ENSMUSG00000057497",-2.56830468071186,-0.505776128438679,-0.663729054338488,664.250945338626,"chr6",86365646,86370058,"+",2702,"Fam136a",66488,0.719341843621675,0.380011243534967,0.812914956113755
"ENSMUSG00000048833",0.588202274366147,2.52789788504771,0.6211924999542,1372.54366036856,"chr12",80644215,80683341,"+",5229,"Slc39a9",328133,0.719242307642188,0.380121879919047,0.813039915985662
"ENSMUSG00000040795",-1.2367143790053,-1.49005757629937,1.00981574642853,319.258806809014,"chr4",129615126,129619099,"-",3188,"Iqcc",230767,0.719106638482103,0.380271643804812,0.813149326837934
"ENSMUSG00000026766",-2.88701950526748,0.642431030364415,0.207101345093885,830.367286084518,"chr2",50279881,50296801,"-",2012,"Mmadhc",109129,0.719099744726011,0.380277490442995,0.813149326837934
"ENSMUSG00000031691",0.339680728696803,2.13710119909915,-1.25923505488009,4181.01827929313,"chr8",85036915,85057583,"+",6285,"Tnpo2",212999,0.718996803548341,0.380371936136721,0.813239587161853
"ENSMUSG00000008384",-1.15962894571146,2.42263215906911,0.153284095068267,189.696765295924,"chr7",27486910,27490316,"+",1344,"Sertad1",55942,0.718906008900912,0.380463683382055,0.813324054177567
"ENSMUSG00000048799",0.441643355557518,-1.81673801768967,1.47635000057697,1546.04469498114,"chr18",53681724,53744547,"-",4553,"Cep120",225523,0.718749388009441,0.380626939509782,0.813403370690182
"ENSMUSG00000061607",2.41228844919544,-0.885617968741787,-0.436812806160653,623.262683756063,"chr17",35841515,35859670,"+",7421,"Mdc1",240087,0.718747049793528,0.380630087699573,0.813403370690182
"ENSMUSG00000067158",3.10448715546352,0.0410643081840331,0.589044992737232,33.7567200830492,"chr1",82448423,82586849,"-",10612,"Col4a4",12829,0.718723423136126,0.380657521924893,0.813403370690182
"ENSMUSG00000021133",1.18335934057361,2.02987644834921,0.519765989628231,1253.36364623007,"chr12",80790532,80880832,"+",5001,"Susd6",217684,0.718416527243935,0.38096199685181,0.813868794718658
"ENSMUSG00000036815",0.855125037444787,-1.04553342121928,-1.83210245876874,4314.22907197051,"chr1",123321471,124045559,"-",15784,"Dpp10",269109,0.718370173500115,0.381008769957275,0.813868794718658
"ENSMUSG00000031536",-1.08985328586296,-2.53678436713481,-0.105991461225985,1053.00238141682,"chr8",22628126,22653435,"-",3940,"Polb",18970,0.718344807960707,0.381032156510007,0.813868794718658
"ENSMUSG00000028990",-2.68269034392631,-0.312916789498484,0.736022201839397,351.0668019874,"chr4",149485229,149496668,"+",1866,"Lzic",69151,0.718152400410229,0.381225995052845,0.814137603610554
"ENSMUSG00000001225",2.16505267636292,-1.48463174078104,-0.0817106372849284,5.06939997104437,"chr12",31390871,31473917,"+",6369,"Slc26a3",13487,0.718107313042451,0.381279064537891,0.814137603610554
"ENSMUSG00000060510",0.435780201155985,-2.55290122521704,0.742060235115586,2262.1812550392,"chr9",20495068,20521417,"-",6283,"Zfp266",77519,0.717981567512468,0.381405441870924,0.814137603610554
"ENSMUSG00000025855",0.99421440003483,2.14381494279863,0.592507925624264,17857.3893301082,"chr5",139017306,139150001,"-",3810,"Prkar1b",19085,0.717942232055332,0.38143782325163,0.814137603610554
"ENSMUSG00000025935",-0.484872010283316,2.48936331191299,-0.756186852490412,1034.02565493225,"chr1",13564698,13589910,"-",3162,"Tram1",72265,0.717920082248775,0.381461659545761,0.814137603610554
"ENSMUSG00000067889",-0.0967431050394355,-1.4689670506858,-2.1642419340495,23466.9623230193,"chr19",4711208,4752353,"+",8251,"Sptbn2",20743,0.717829614365284,0.381556554980886,0.814137603610554
"ENSMUSG00000033610",-0.47094548070612,2.4303407609406,0.828580791871615,496.905641153644,"chr19",34810894,34879455,"-",3692,"Pank1",75735,0.717813245281108,0.381575444119631,0.814137603610554
"ENSMUSG00000021427",-0.0430427695839386,1.77212978491467,1.91468914386314,4129.10803202306,"chr13",37971401,37994190,"-",9306,"Ssr1",107513,0.717812218529745,0.381576343602429,0.814137603610554
"ENSMUSG00000057469",-1.45622994944129,-0.953129564544266,1.31935425023357,675.766730192411,"chr12",16810965,16826743,"+",2421,"E2f6",50496,0.717591298500991,0.381787272318417,0.814476026682027
"ENSMUSG00000070520",1.20835738091747,1.92673356864164,-0.592435906123297,612.522821370093,"chr7",64867052,64872997,"-",5946,"Ndnl2",66647,0.717362877846599,0.382022936811333,0.814867119223955
"ENSMUSG00000051159",0.571734228484373,2.2765876967264,-0.878482313177983,71.0642268051723,"chrX",102247381,102252181,"-",1754,"Cited1",12705,0.717223810083595,0.382170901731504,0.815015629037133
